,location,size,total_sqft,bath,price,bhk,price_per_sqft
6834,Ulsoor,2 Bedroom,1160.0,2,130.0,2,11206.89655
6835,Uttarahalli,3 BHK,1440.0,2,62.0,3,4305.555556
6836,Uttarahalli,2 BHK,1143.0,2,45.0,2,3937.007874
6837,Uttarahalli,2 BHK,1020.0,2,45.0,2,4411.764706
6838,Uttarahalli,2 BHK,1286.0,2,63.0,2,4898.911353
6839,Uttarahalli,2 BHK,1101.0,2,45.0,2,4087.19346
6840,Uttarahalli,2 BHK,1345.0,2,67.0,2,4981.412639
6843,Uttarahalli,2 BHK,1175.0,2,47.0,2,4000.0
6844,Uttarahalli,3 BHK,1390.0,2,62.55,3,4500.0
6845,Uttarahalli,3 BHK,1330.0,2,56.0,3,4210.526316
6846,Uttarahalli,2 BHK,1008.0,2,45.0,2,4464.285714
6847,Uttarahalli,3 BHK,1390.0,2,60.47,3,4350.359712
6848,Uttarahalli,3 BHK,1617.0,3,66.68,3,4123.685838
6849,Uttarahalli,2 BHK,1150.0,2,49.0,2,4260.869565
6850,Uttarahalli,3 BHK,1330.0,2,56.0,3,4210.526316
6851,Uttarahalli,2 BHK,1200.0,2,44.0,2,3666.666667
6854,Uttarahalli,2 BHK,882.0,2,30.0,2,3401.360544
6855,Uttarahalli,2 BHK,993.0,2,39.71,2,3998.992951
6856,Uttarahalli,2 BHK,1045.0,2,45.0,2,4306.220096
6857,Uttarahalli,2 BHK,850.0,2,37.93,2,4462.352941
6859,Uttarahalli,6 BHK,3600.0,6,120.0,6,3333.333333
6860,Uttarahalli,3 BHK,1788.0,3,98.34,3,5500.0
6861,Uttarahalli,3 BHK,1345.0,2,57.0,3,4237.918216
6862,Uttarahalli,2 BHK,1089.0,2,43.55,2,3999.081726
6864,Uttarahalli,2 BHK,1279.0,2,48.0,2,3752.931978
6866,Uttarahalli,3 BHK,1425.0,2,64.0,3,4491.22807
6867,Uttarahalli,2 BHK,1155.0,2,40.42,2,3499.5671
6868,Uttarahalli,2 BHK,1050.0,2,42.0,2,4000.0
6869,Uttarahalli,3 BHK,1300.0,2,55.0,3,4230.769231
6870,Uttarahalli,3 BHK,1250.0,2,55.0,3,4400.0
6871,Uttarahalli,3 BHK,1700.0,3,88.0,3,5176.470588
6872,Uttarahalli,3 BHK,1200.0,3,50.0,3,4166.666667
6873,Uttarahalli,2 BHK,1085.0,2,43.0,2,3963.133641
6875,Uttarahalli,2 BHK,1175.0,2,47.0,2,4000.0
6876,Uttarahalli,3 BHK,1689.28,3,91.2,3,5398.749763
6877,Uttarahalli,2 BHK,1175.0,2,47.0,2,4000.0
6878,Uttarahalli,2 BHK,1137.0,2,63.0,2,5540.897098
6879,Uttarahalli,3 BHK,1215.0,2,52.85,3,4349.794239
6881,Uttarahalli,2 BHK,1325.0,2,53.0,2,4000.0
6882,Uttarahalli,3 BHK,1300.0,2,60.0,3,4615.384615
6883,Uttarahalli,2 BHK,850.0,2,35.0,2,4117.647059
6884,Uttarahalli,3 BHK,1627.86,3,88.0,3,5405.870284
6886,Uttarahalli,3 BHK,1360.0,2,61.2,3,4500.0
6887,Uttarahalli,1 BHK,661.0,1,36.0,1,5446.293495
6888,Uttarahalli,2 BHK,1134.0,2,45.36,2,4000.0
6890,Uttarahalli,3 BHK,1320.0,2,55.44,3,4200.0
6891,Uttarahalli,3 BHK,1390.0,2,61.16,3,4400.0
6892,Uttarahalli,2 BHK,1090.0,2,45.0,2,4128.440367
6893,Uttarahalli,2 BHK,1050.0,2,42.0,2,4000.0
6894,Uttarahalli,2 BHK,1123.0,2,48.0,2,4274.265361
6895,Uttarahalli,3 BHK,1329.0,2,56.0,3,4213.694507
6896,Uttarahalli,2 BHK,938.0,2,35.0,2,3731.343284
6899,Uttarahalli,2 BHK,1100.0,1,45.0,2,4090.909091
6900,Uttarahalli,2 BHK,1125.0,2,47.0,2,4177.777778
6902,Uttarahalli,3 BHK,1685.0,3,85.0,3,5044.510386
6903,Uttarahalli,3 BHK,1390.0,2,62.55,3,4500.0
6905,Uttarahalli,2 BHK,1180.0,2,41.3,2,3500.0
6906,Uttarahalli,2 BHK,1380.0,2,42.0,2,3043.478261
6907,Uttarahalli,3 BHK,1737.0,2,95.0,3,5469.19977
6909,Uttarahalli,2 BHK,1160.0,2,45.0,2,3879.310345
6910,Uttarahalli,3 BHK,1280.0,2,60.0,3,4687.5
6912,Uttarahalli,2 BHK,1190.0,2,53.55,2,4500.0
6913,Uttarahalli,3 BHK,1330.0,2,57.0,3,4285.714286
6914,Uttarahalli,3 BHK,1560.0,3,74.0,3,4743.589744
6916,Uttarahalli,2 BHK,1125.0,2,48.0,2,4266.666667
6917,Uttarahalli,3 BHK,1320.0,2,55.44,3,4200.0
6919,Uttarahalli,2 BHK,1160.0,2,40.6,2,3500.0
6921,Uttarahalli,2 BHK,1065.0,2,42.59,2,3999.061033
6922,Uttarahalli,2 BHK,1075.0,2,46.76,2,4349.767442
6923,Uttarahalli,2 BHK,1155.0,2,40.6,2,3515.151515
6926,Uttarahalli,3 BHK,1215.0,2,52.85,3,4349.794239
6928,Uttarahalli,2 BHK,1180.0,2,41.3,2,3500.0
6931,Uttarahalli,2 BHK,1002.0,2,40.08,2,4000.0
6932,Uttarahalli,2 BHK,1002.0,2,40.08,2,4000.0
6933,Uttarahalli,2 BHK,1075.0,2,40.0,2,3720.930233
6935,Uttarahalli,2 BHK,1155.0,2,40.43,2,3500.4329
6937,Uttarahalli,2 BHK,1025.0,2,35.88,2,3500.487805
6938,Uttarahalli,2 BHK,1125.0,2,47.65,2,4235.555556
6939,Uttarahalli,2 BHK,1300.0,2,55.0,2,4230.769231
6940,Uttarahalli,2 BHK,1025.0,2,35.88,2,3500.487805
6941,Uttarahalli,2 BHK,980.0,2,45.0,2,4591.836735
6942,Uttarahalli,2 BHK,1125.0,2,47.0,2,4177.777778
6947,Uttarahalli,2 BHK,1175.0,2,47.0,2,4000.0
6950,Uttarahalli,3 BHK,1525.0,2,62.82,3,4119.344262
6951,Uttarahalli,3 BHK,1265.0,2,65.0,3,5138.339921
6954,Uttarahalli,2 BHK,1213.0,2,48.0,2,3957.13108
6956,Uttarahalli,2 BHK,900.0,2,35.0,2,3888.888889
6957,Uttarahalli,2 BHK,1065.0,2,42.6,2,4000.0
6960,Uttarahalli,2 BHK,1125.0,2,47.0,2,4177.777778
6961,Uttarahalli,3 BHK,1270.0,2,55.25,3,4350.393701
6962,Uttarahalli,3 BHK,1270.0,2,55.25,3,4350.393701
6963,Uttarahalli,2 BHK,1107.0,2,45.0,2,4065.04065
6964,Uttarahalli,2 BHK,1200.0,2,55.0,2,4583.333333
6966,Uttarahalli,3 BHK,1460.0,3,76.0,3,5205.479452
6967,Uttarahalli,3 BHK,1500.0,3,68.0,3,4533.333333
6968,Uttarahalli,2 BHK,1120.0,2,50.0,2,4464.285714
6969,Uttarahalli,2 BHK,1150.0,2,46.0,2,4000.0
6970,Uttarahalli,3 BHK,1330.0,2,58.0,3,4360.902256
6972,Uttarahalli,2 BHK,1050.0,2,42.0,2,4000.0
6973,Uttarahalli,2 BHK,1125.0,2,48.0,2,4266.666667
6975,Uttarahalli,3 BHK,1345.0,2,57.0,3,4237.918216
6976,Uttarahalli,3 BHK,1345.0,2,57.0,3,4237.918216
6978,Uttarahalli,2 BHK,1000.0,2,52.0,2,5200.0
6979,Uttarahalli,2 BHK,1037.0,2,36.0,2,3471.552555
6981,Uttarahalli,2 BHK,1000.0,2,39.5,2,3950.0
6982,Uttarahalli,2 BHK,1125.0,1,45.0,2,4000.0
6984,Uttarahalli,2 BHK,1160.0,2,40.58,2,3498.275862
6985,Uttarahalli,2 BHK,1123.0,2,60.0,2,5342.831701
6987,Uttarahalli,2 BHK,1000.0,2,35.0,2,3500.0
6988,Uttarahalli,3 BHK,1330.0,2,57.0,3,4285.714286
6989,Uttarahalli,2 BHK,1125.0,2,47.0,2,4177.777778
6990,Uttarahalli,2 BHK,1165.0,1,42.09,2,3612.875536
6991,Uttarahalli,2 BHK,1260.0,2,55.0,2,4365.079365
6992,Uttarahalli,2 BHK,1284.0,2,53.36,2,4155.76324
6993,Uttarahalli,2 BHK,1150.0,2,45.99,2,3999.130435
6995,Uttarahalli,3 BHK,1290.0,2,56.12,3,4350.387597
6996,Uttarahalli,3 BHK,1328.0,2,56.0,3,4216.86747
6997,Uttarahalli,2 BHK,1040.0,2,36.4,2,3500.0
6998,Uttarahalli,3 BHK,1290.0,2,56.12,3,4350.387597
7000,Uttarahalli,2 BHK,1075.0,2,46.76,2,4349.767442
7001,Uttarahalli,3 BHK,1345.0,2,57.0,3,4237.918216
7002,Varthur,2 BHK,1160.0,2,44.0,2,3793.103448
7003,Varthur,2 BHK,1385.0,2,80.0,2,5776.173285
7005,Varthur,2 BHK,1024.0,2,42.0,2,4101.5625
7006,Varthur,2 BHK,1125.0,2,40.0,2,3555.555556
7007,Varthur,2 BHK,1112.0,2,40.0,2,3597.122302
7008,Varthur,2 BHK,1055.0,2,45.35,2,4298.578199
7009,Varthur,2 BHK,1280.0,2,65.0,2,5078.125
7010,Varthur,2 BHK,977.0,2,36.0,2,3684.749232
7011,Varthur,3 BHK,1250.0,3,71.0,3,5680.0
7012,Varthur,3 Bedroom,1200.0,3,67.75,3,5645.833333
7013,Varthur,2 BHK,1111.0,2,41.88,2,3769.576958
7014,Varthur,2 BHK,1140.0,2,55.5,2,4868.421053
7015,Varthur,2 BHK,1012.0,2,59.0,2,5830.039526
7016,Varthur,2 BHK,1140.0,2,39.9,2,3500.0
7017,Varthur,2 BHK,1090.0,2,48.0,2,4403.669725
7018,Varthur,3 BHK,1450.0,3,71.0,3,4896.551724
7019,Varthur,2 BHK,1210.0,2,60.0,2,4958.677686
7020,Varthur,2 BHK,1070.0,2,46.0,2,4299.065421
7021,Varthur,3 BHK,1360.0,2,85.0,3,6250.0
7022,Varthur,2 BHK,965.0,2,34.0,2,3523.316062
7023,Varthur,2 BHK,1120.0,2,44.24,2,3950.0
7024,Varthur,3 BHK,1395.0,2,79.0,3,5663.082437
7025,Varthur,2 BHK,1085.0,2,45.0,2,4147.465438
7026,Varthur,2 BHK,1250.0,2,47.0,2,3760.0
7027,Varthur,3 Bedroom,1200.0,3,68.38,3,5698.333333
7029,Varthur,2 BHK,1155.0,2,60.0,2,5194.805195
7030,Varthur,2 BHK,1035.0,2,60.0,2,5797.101449
7031,Varthur,2 BHK,1155.0,2,39.0,2,3376.623377
7032,Varthur,2 BHK,1180.0,2,55.0,2,4661.016949
7034,Varthur,2 BHK,1738.0,2,57.35,2,3299.76985
7035,Varthur,2 BHK,1045.0,2,40.65,2,3889.952153
7036,Varthur,2 BHK,1155.0,2,39.0,2,3376.623377
7038,Varthur,2 BHK,1210.0,2,64.15,2,5301.652893
7040,Varthur,2 BHK,1105.0,2,38.0,2,3438.914027
7041,Varthur,3 BHK,1560.0,3,90.0,3,5769.230769
7042,Varthur,2 BHK,1760.0,2,85.0,2,4829.545455
7043,Varthur,2 BHK,1210.0,2,54.0,2,4462.809917
7044,Varthur,2 BHK,1112.0,2,40.0,2,3597.122302
7046,Varthur,2 BHK,1000.0,1,65.0,2,6500.0
7048,Varthur Road,2 BHK,900.0,2,27.0,2,3000.0
7049,Varthur Road,2 BHK,1277.0,2,59.0,2,4620.203602
7050,Varthur Road,3 BHK,1247.0,2,58.0,3,4651.162791
7051,Varthur Road,2 BHK,1050.0,2,42.7,2,4066.666667
7052,Varthur Road,2 BHK,1255.0,2,52.76,2,4203.984064
7054,Varthur Road,2 BHK,1033.0,2,32.0,2,3097.773475
7055,Varthur Road,2 BHK,1140.0,2,49.11,2,4307.894737
7056,Varthur Road,2 BHK,850.0,2,25.4,2,2988.235294
7057,Vasanthapura,2 BHK,1022.0,2,40.0,2,3913.894325
7058,Vasanthapura,2 BHK,1135.0,2,39.73,2,3500.440529
7059,Vasanthapura,2 BHK,995.0,2,34.82,2,3499.497487
7060,Vasanthapura,2 BHK,995.0,2,34.82,2,3499.497487
7061,Vasanthapura,2 BHK,1037.0,2,36.28,2,3498.55352
7062,Vasanthapura,2 BHK,978.0,2,34.22,2,3498.977505
7063,Vasanthapura,2 BHK,1037.0,2,36.28,2,3498.55352
7064,Vidyaranyapura,2 Bedroom,1440.0,2,95.0,2,6597.222222
7065,Vidyaranyapura,2 BHK,1062.0,2,38.0,2,3578.154426
7066,Vidyaranyapura,2 BHK,1200.0,2,55.0,2,4583.333333
7067,Vidyaranyapura,4 Bedroom,1200.0,4,90.0,4,7500.0
7069,Vidyaranyapura,2 BHK,1060.0,2,55.0,2,5188.679245
7070,Vidyaranyapura,2 BHK,1100.0,2,54.0,2,4909.090909
7071,Vidyaranyapura,3 BHK,1440.0,2,70.0,3,4861.111111
7072,Vidyaranyapura,2 BHK,1100.0,2,54.0,2,4909.090909
7073,Vidyaranyapura,2 BHK,1000.0,2,35.0,2,3500.0
7075,Vidyaranyapura,2 BHK,1120.0,2,70.0,2,6250.0
7076,Vidyaranyapura,2 BHK,945.0,2,40.0,2,4232.804233
7077,Vidyaranyapura,2 BHK,1100.0,2,54.0,2,4909.090909
7078,Vidyaranyapura,3 BHK,1200.0,2,65.0,3,5416.666667
7079,Vidyaranyapura,2 BHK,1200.0,2,52.0,2,4333.333333
7080,Vidyaranyapura,2 BHK,1050.0,2,50.0,2,4761.904762
7081,Vidyaranyapura,2 BHK,1188.0,2,50.0,2,4208.754209
7082,Vidyaranyapura,3 BHK,1100.0,2,75.0,3,6818.181818
7083,Vidyaranyapura,3 BHK,1100.0,2,72.0,3,6545.454545
7084,Vidyaranyapura,4 BHK,2400.0,5,135.0,4,5625.0
7085,Vidyaranyapura,2 BHK,1100.0,2,41.0,2,3727.272727
7086,Vidyaranyapura,2 BHK,1200.0,2,60.5,2,5041.666667
7087,Vidyaranyapura,2 BHK,1200.0,2,42.0,2,3500.0
7088,Vijayanagar,3 BHK,1704.0,3,110.0,3,6455.399061
7089,Vijayanagar,3 BHK,1933.0,3,129.0,3,6673.564408
7091,Vijayanagar,3 BHK,1450.0,3,100.0,3,6896.551724
7092,Vijayanagar,3 BHK,1580.0,2,134.0,3,8481.012658
7093,Vijayanagar,3 BHK,1826.0,3,121.0,3,6626.506024
7094,Vijayanagar,3 BHK,1739.0,3,116.0,3,6670.500288
7095,Vijayanagar,3 BHK,1490.0,3,100.0,3,6711.409396
7096,Vijayanagar,2 BHK,1180.0,2,65.0,2,5508.474576
7097,Vijayanagar,1 BHK,606.0,1,34.78,1,5739.273927
7098,Vijayanagar,2 BHK,1352.0,2,68.0,2,5029.585799
7099,Vijayanagar,3 BHK,1527.0,3,115.0,3,7531.106745
7100,Vijayanagar,2 BHK,989.0,2,60.0,2,6066.734075
7101,Vijayanagar,3 BHK,1520.0,2,103.0,3,6776.315789
7102,Vijayanagar,3 BHK,1749.0,3,117.0,3,6689.536878
7103,Vijayanagar,2 BHK,1046.0,2,75.0,2,7170.172084
7104,Vijayanagar,1 BHK,606.0,1,40.0,1,6600.660066
7105,Vijayanagar,2 BHK,1200.0,2,62.0,2,5166.666667
7108,Vijayanagar,3 BHK,1760.0,3,140.0,3,7954.545455
7109,Vijayanagar,3 BHK,2047.0,3,136.0,3,6643.869077
7110,Vijayanagar,3 BHK,1200.0,2,75.0,3,6250.0
7111,Vijayanagar,2 BHK,1178.0,2,82.0,2,6960.950764
7112,Vijayanagar,2 BHK,864.0,2,45.0,2,5208.333333
7114,Vijayanagar,2 BHK,920.0,2,60.0,2,6521.73913
7115,Vijayanagar,2 BHK,1019.0,2,58.0,2,5691.85476
7116,Vijayanagar,5 Bedroom,2400.0,6,125.0,5,5208.333333
7117,Vijayanagar,2 BHK,1180.0,2,86.0,2,7288.135593
7118,Vijayanagar,2 BHK,1046.0,2,49.06,2,4690.248566
7119,Vijayanagar,1 Bedroom,2400.0,2,230.0,1,9583.333333
7120,Vijayanagar,1 BHK,492.0,1,40.0,1,8130.081301
7122,Vishveshwarya Layout,1 Bedroom,750.0,1,30.0,1,4000.0
7123,Vishveshwarya Layout,4 BHK,2000.0,4,75.0,4,3750.0
7124,Vishveshwarya Layout,6 BHK,2100.0,6,92.0,6,4380.952381
7125,Vishveshwarya Layout,4 Bedroom,2000.0,3,90.0,4,4500.0
7126,Vishwapriya Layout,2 BHK,820.0,2,30.0,2,3658.536585
7127,Vishwapriya Layout,2 BHK,770.0,2,30.0,2,3896.103896
7128,Vishwapriya Layout,2 BHK,910.0,2,36.0,2,3956.043956
7129,Vishwapriya Layout,2 BHK,890.0,2,37.0,2,4157.303371
7130,Vittasandra,2 BHK,1404.0,2,71.0,2,5056.980057
7131,Vittasandra,2 BHK,1246.0,2,67.0,2,5377.207063
7132,Vittasandra,2 BHK,1404.0,2,69.3,2,4935.897436
7133,Vittasandra,2 BHK,1246.0,2,67.3,2,5401.284109
7134,Vittasandra,2 BHK,1246.0,2,64.5,2,5176.565008
7135,Vittasandra,2 BHK,1246.0,2,64.5,2,5176.565008
7136,Vittasandra,2 BHK,1246.0,2,68.0,2,5457.463884
7138,Vittasandra,2 BHK,1238.0,2,67.0,2,5411.954766
7139,Vittasandra,2 BHK,1404.0,2,75.0,2,5341.880342
7140,Vittasandra,2 BHK,1246.0,2,65.0,2,5216.693419
7141,Vittasandra,2 BHK,1238.0,2,67.0,2,5411.954766
7142,Vittasandra,2 BHK,1246.0,2,67.4,2,5409.309791
7143,Vittasandra,2 BHK,1259.0,2,67.4,2,5353.455123
7144,Vittasandra,2 BHK,1404.0,2,68.8,2,4900.2849
7145,Vittasandra,2 BHK,1246.0,2,62.3,2,5000.0
7146,Vittasandra,2 BHK,1246.0,2,63.0,2,5056.179775
7147,Vittasandra,2 BHK,1246.0,2,67.4,2,5409.309791
7148,Vittasandra,2 BHK,1246.0,2,65.4,2,5248.796148
7150,Vittasandra,2 BHK,1238.0,2,67.32,2,5437.802908
7151,Vittasandra,2 BHK,1246.0,2,67.4,2,5409.309791
7153,Vittasandra,2 BHK,1246.0,2,67.3,2,5401.284109
7154,Vittasandra,2 BHK,1404.0,2,70.0,2,4985.754986
7155,Vittasandra,2 BHK,1259.0,2,67.48,2,5359.809373
7156,Vittasandra,2 BHK,1404.0,2,75.0,2,5341.880342
7158,Vittasandra,2 BHK,1246.0,2,67.0,2,5377.207063
7161,Vittasandra,2 BHK,1404.0,2,72.0,2,5128.205128
7162,Vittasandra,2 BHK,1246.0,2,67.5,2,5417.335474
7163,Vittasandra,2 BHK,1246.0,2,67.5,2,5417.335474
7164,Vittasandra,2 BHK,1404.0,2,70.0,2,4985.754986
7165,Vittasandra,2 BHK,1246.0,2,65.0,2,5216.693419
7166,Vittasandra,2 BHK,1246.0,2,67.4,2,5409.309791
7170,Whitefield,3 BHK,1610.0,3,81.0,3,5031.055901
7171,Whitefield,2 BHK,1459.0,2,94.82,2,6498.971899
7176,Whitefield,2 BHK,1280.0,2,75.0,2,5859.375
7178,Whitefield,3 BHK,1910.0,3,161.0,3,8429.319372
7179,Whitefield,4 BHK,3252.0,4,230.0,4,7072.570726
7180,Whitefield,4 Bedroom,11890.0,4,700.0,4,5887.300252
7183,Whitefield,2 BHK,1150.0,2,70.0,2,6086.956522
7184,Whitefield,3 BHK,1768.0,3,101.0,3,5712.669683
7186,Whitefield,4 Bedroom,4144.0,4,315.0,4,7601.351351
7187,Whitefield,4 BHK,4104.0,4,360.0,4,8771.929825
7188,Whitefield,3 BHK,1790.0,3,100.0,3,5586.592179
7189,Whitefield,3 BHK,1720.0,3,100.0,3,5813.953488
7191,Whitefield,3 BHK,1640.0,4,91.0,3,5548.780488
7194,Whitefield,3 BHK,2280.0,4,126.0,3,5526.315789
7198,Whitefield,3 BHK,1897.0,3,130.0,3,6852.925672
7199,Whitefield,3 BHK,2225.0,2,125.0,3,5617.977528
7202,Whitefield,4 BHK,2268.0,3,163.0,4,7186.948854
7205,Whitefield,4 Bedroom,2400.0,4,200.0,4,8333.333333
7207,Whitefield,2 BHK,1360.0,2,95.0,2,6985.294118
7209,Whitefield,3 BHK,1697.0,3,94.79,3,5585.73954
7210,Whitefield,4 Bedroom,5000.0,4,400.0,4,8000.0
7211,Whitefield,4 Bedroom,3000.0,5,250.0,4,8333.333333
7212,Whitefield,3 BHK,1700.0,3,115.0,3,6764.705882
7215,Whitefield,3 Bedroom,2842.0,3,162.0,3,5700.211119
7219,Whitefield,3 Bedroom,1500.0,3,130.0,3,8666.666667
7220,Whitefield,2 BHK,1280.0,2,75.0,2,5859.375
7222,Whitefield,3 BHK,1405.0,2,78.0,3,5551.601423
7223,Whitefield,3 BHK,2225.0,3,115.0,3,5168.539326
7224,Whitefield,2 BHK,1272.0,2,95.05,2,7472.484277
7227,Whitefield,2 BHK,1192.0,2,71.0,2,5956.375839
7231,Whitefield,3 BHK,1626.0,3,89.0,3,5473.554736
7232,Whitefield,3 BHK,1585.0,3,88.0,3,5552.050473
7234,Whitefield,2 BHK,1280.0,2,85.0,2,6640.625
7235,Whitefield,3 Bedroom,1200.0,3,68.5,3,5708.333333
7236,Whitefield,4 Bedroom,4000.0,4,330.0,4,8250.0
7237,Whitefield,3 BHK,1697.0,3,108.0,3,6364.172068
7239,Whitefield,4 BHK,3606.0,4,312.0,4,8652.246256
7240,Whitefield,2 BHK,1485.0,2,90.0,2,6060.606061
7241,Whitefield,1 BHK,950.0,1,50.0,1,5263.157895
7242,Whitefield,4 BHK,3584.0,4,199.0,4,5552.455357
7243,Whitefield,1 BHK,825.0,1,45.0,1,5454.545455
7246,Whitefield,3 BHK,1635.0,2,85.0,3,5198.776758
7247,Whitefield,2 BHK,1216.0,2,79.0,2,6496.710526
7253,Whitefield,2 BHK,920.0,2,63.0,2,6847.826087
7255,Whitefield,2 BHK,1170.0,2,71.0,2,6068.376068
7256,Whitefield,2 BHK,1118.0,2,75.0,2,6708.407871
7257,Whitefield,3 BHK,1800.0,3,110.0,3,6111.111111
7258,Whitefield,3 BHK,1562.0,3,103.0,3,6594.110115
7261,Whitefield,3 BHK,2321.0,4,128.0,3,5514.864283
7262,Whitefield,2 BHK,1320.0,2,95.0,2,7196.969697
7265,Whitefield,3 Bedroom,3010.0,3,200.0,3,6644.518272
7266,Whitefield,2 BHK,1346.0,2,96.17,2,7144.8737
7271,Whitefield,4 BHK,2500.0,4,155.0,4,6200.0
7272,Whitefield,1 BHK,905.0,1,55.0,1,6077.348066
7274,Whitefield,4 BHK,2268.0,3,146.0,4,6437.389771
7277,Whitefield,1 BHK,630.5,1,32.79,1,5200.634417
7278,Whitefield,4 BHK,3537.0,5,210.0,4,5937.234945
7280,Whitefield,3 BHK,1697.0,3,115.0,3,6776.664702
7284,Whitefield,5 Bedroom,3250.0,5,290.0,5,8923.076923
7288,Whitefield,2 BHK,1269.0,2,75.0,2,5910.165485
7289,Whitefield,5 Bedroom,3227.0,5,250.0,5,7747.133561
7290,Whitefield,3 BHK,1545.0,3,79.0,3,5113.268608
7293,Whitefield,4 BHK,3262.0,4,260.0,4,7970.570202
7295,Whitefield,2 BHK,1132.0,2,79.28,2,7003.533569
7298,Whitefield,4 BHK,2830.0,5,160.0,4,5653.710247
7300,Whitefield,2 BHK,1195.0,2,70.0,2,5857.740586
7301,Whitefield,3 BHK,3480.0,4,284.0,3,8160.91954
7304,Whitefield,1 BHK,709.0,1,34.385,1,4849.788434
7306,Whitefield,2 BHK,1320.0,2,79.5,2,6022.727273
7307,Whitefield,2 BHK,750.0,2,52.7,2,7026.666667
7308,Whitefield,3 Bedroom,1200.0,3,61.96,3,5163.333333
7314,Whitefield,4 Bedroom,3445.0,5,270.0,4,7837.445573
7315,Whitefield,3 BHK,1700.0,3,140.0,3,8235.294118
7316,Whitefield,4 Bedroom,4827.0,4,400.0,4,8286.72053
7317,Whitefield,2 BHK,1405.0,2,84.5,2,6014.234875
7319,Whitefield,4 BHK,3252.0,4,280.0,4,8610.086101
7321,Whitefield,2 BHK,1150.0,2,90.0,2,7826.086957
7322,Whitefield,4 BHK,2400.0,4,147.0,4,6125.0
7324,Whitefield,1 BHK,624.0,1,35.0,1,5608.974359
7327,Whitefield,3 BHK,1700.0,3,95.0,3,5588.235294
7328,Whitefield,4 Bedroom,4960.0,4,400.0,4,8064.516129
7329,Whitefield,4 BHK,2928.0,4,198.0,4,6762.295082
7332,Whitefield,2 BHK,1216.0,2,84.0,2,6907.894737
7333,Whitefield,4 BHK,2882.0,5,204.0,4,7078.417765
7334,Whitefield,3 BHK,1840.0,3,140.0,3,7608.695652
7335,Whitefield,3 BHK,1778.0,3,122.0,3,6861.642295
7337,Whitefield,1 BHK,650.0,1,25.0,1,3846.153846
7338,Whitefield,4 BHK,2155.0,3,125.0,4,5800.464037
7339,Whitefield,1 RK,905.0,1,52.0,1,5745.856354
7344,Whitefield,2 BHK,1216.0,2,75.0,2,6167.763158
7346,Whitefield,2 BHK,1255.0,2,77.0,2,6135.458167
7347,Whitefield,2 BHK,1216.0,2,73.0,2,6003.289474
7348,Whitefield,1 BHK,709.0,1,34.735,1,4899.153738
7352,Whitefield,3 BHK,1745.0,3,100.0,3,5730.659026
7353,Whitefield,4 BHK,3200.0,4,224.0,4,7000.0
7355,Whitefield,1 BHK,825.0,1,44.9,1,5442.424242
7359,Whitefield,3 BHK,1870.0,3,138.0,3,7379.679144
7362,Whitefield,3 BHK,1862.0,3,125.0,3,6713.2116
7363,Whitefield,3 BHK,1655.0,3,113.0,3,6827.794562
7364,Whitefield,1 BHK,530.0,1,29.44,1,5554.716981
7366,Whitefield,1 BHK,905.0,1,50.0,1,5524.861878
7367,Whitefield,3 BHK,1600.0,3,82.0,3,5125.0
7368,Whitefield,4 Bedroom,1230.0,4,80.0,4,6504.065041
7370,Whitefield,1 BHK,630.5,1,32.15,1,5099.127676
7371,Whitefield,1 BHK,905.0,1,52.0,1,5745.856354
7375,Whitefield,2 BHK,1216.0,2,83.0,2,6825.657895
7381,Whitefield,2 BHK,1216.0,2,75.0,2,6167.763158
7389,Whitefield,4 BHK,2856.0,5,158.5,4,5549.719888
7392,Whitefield,1 BHK,750.0,1,51.0,1,6800.0
7395,Whitefield,2 BHK,1173.0,2,77.0,2,6564.364876
7396,Whitefield,3 Bedroom,1200.0,3,68.4,3,5700.0
7400,Whitefield,4 Bedroom,3425.0,5,250.0,4,7299.270073
7405,Whitefield,3 BHK,2173.0,3,128.0,3,5890.473999
7407,Whitefield,1 BHK,905.0,1,62.0,1,6850.828729
7408,Whitefield,3 BHK,1870.0,3,138.0,3,7379.679144
7409,Whitefield,2 BHK,1320.0,2,99.26,2,7519.69697
7410,Whitefield,3 BHK,2901.0,4,190.0,3,6549.465701
7411,Whitefield,2 BHK,1485.0,2,96.51,2,6498.989899
7412,Whitefield,3 BHK,1755.0,3,101.0,3,5754.985755
7414,Whitefield,3 BHK,2225.0,3,149.0,3,6696.629213
7415,Whitefield,2 BHK,1250.0,2,82.0,2,6560.0
7416,Whitefield,1 BHK,605.0,1,40.0,1,6611.570248
7419,Whitefield,3 BHK,2210.0,3,156.0,3,7058.823529
7420,Whitefield,2 BHK,1173.0,2,78.2,2,6666.666667
7421,Whitefield,3 BHK,1740.0,4,130.0,3,7471.264368
7422,Whitefield,2 BHK,1216.0,2,75.0,2,6167.763158
7424,Whitefield,3 BHK,1655.0,3,120.0,3,7250.755287
7427,Whitefield,2 BHK,1180.0,2,70.0,2,5932.20339
7429,Whitefield,3 BHK,2023.0,4,130.0,3,6426.099852
7430,Whitefield,3 BHK,2134.0,4,118.0,3,5529.522024
7433,Whitefield,1 BHK,905.0,1,60.0,1,6629.834254
7439,Whitefield,3 BHK,1452.0,3,90.0,3,6198.347107
7440,Whitefield,4 Bedroom,2850.0,5,240.0,4,8421.052632
7443,Whitefield,4 BHK,2830.0,5,190.0,4,6713.780919
